iter	Logloss
775	0.06827448097
776	0.06824272713
777	0.06817692247
778	0.06812653811
779	0.0680780781
780	0.06803428851
781	0.06798699713
782	0.0679512686
783	0.06789669499
784	0.06784157853
785	0.06781694544
786	0.06779132995
787	0.06775658231
788	0.06772926052
789	0.06770782827
790	0.06767645166
791	0.06764426602
792	0.06760325595
793	0.06757647684
794	0.06754580544
795	0.06752082988
796	0.06749931718
797	0.06745234855
798	0.0674022813
799	0.06739768023
800	0.06738162649
801	0.06734665036
802	0.06728690037
803	0.06725057563
804	0.06719601803
805	0.06715979264
806	0.06711109496
807	0.06707042276
808	0.06700798627
809	0.06696469565
810	0.06690801149
811	0.06686407275
812	0.06683854132
813	0.06679860068
814	0.06677616047
815	0.06674610728
816	0.06669391102
817	0.06665601876
818	0.06663456169
819	0.0665966165
820	0.06657065165
821	0.06654830184
822	0.06649972849
823	0.06644670605
824	0.06641358231
825	0.06637921256
826	0.06633470034
827	0.06629427076
828	0.06626746709
829	0.06622789173
830	0.06619997225
831	0.06616726395
832	0.06612709533
833	0.06608667608
834	0.0660596742
835	0.06603211729
836	0.06600790859
837	0.06595061822
838	0.06592808657
839	0.0658948551
840	0.06586262828
841	0.06584511437
842	0.06580661725
843	0.06576296917
844	0.06573192151
845	0.06570149598
846	0.06567517136
847	0.06563121955
848	0.06559369764
849	0.06557149642
850	0.06553144492
851	0.06551098035
852	0.06546593415
853	0.0654466125
854	0.06540936501
855	0.06538824391
856	0.06536408364
857	0.06532457768
858	0.06530306002
859	0.06526513542
860	0.06523838997
861	0.06520304342
862	0.06515942853
863	0.06513721616
864	0.06509669095
865	0.06507905886
866	0.06505677641
867	0.06501270634
868	0.06496556462
869	0.06494114739
870	0.06489531762
871	0.06487340894
872	0.06482086215
873	0.06479634251
874	0.0647636921
875	0.06472410955
876	0.06469141426
877	0.06467486252
878	0.06463201236
879	0.06459030796
880	0.06456501443
881	0.06454509774
882	0.06450488498
883	0.06446251361
884	0.06444957517
885	0.06440071119
886	0.06437554718
887	0.064311912
888	0.06426422403
889	0.06423004168
890	0.06420855287
891	0.06418915798
892	0.06416385477
893	0.06412160614
894	0.06408672289
895	0.06405886869
896	0.06403084926
897	0.06397976226
898	0.06394280337
899	0.06389231932
900	0.06385580969
901	0.06382469211
902	0.06380136304
903	0.06375986203
904	0.06373115313
905	0.06369332451
906	0.06365078492
907	0.06362227808
908	0.06359976965
909	0.06356334371
910	0.06352880303
911	0.06352103886
912	0.06347954681
913	0.06342763468
914	0.06340403062
915	0.06337878993
916	0.06333971044
917	0.06330366471
918	0.06326458836
919	0.06325122933
920	0.06322903392
921	0.06318467027
922	0.06316185722
923	0.06314352945
924	0.06313509223
925	0.06308432775
926	0.06305314865
927	0.06301205775
928	0.06297405045
929	0.06292908436
930	0.0628897289
931	0.0628557282
932	0.06282215257
933	0.06278130772
934	0.06276455933
935	0.06272468358
936	0.06269124202
937	0.06264926465
938	0.06261777546
939	0.0625825359
940	0.06255859763
941	0.06255324782
942	0.06251966568
943	0.06248485904
944	0.06244048323
945	0.06242490621
946	0.06240207605
947	0.06235853018
948	0.06233320889
949	0.06231465765
950	0.0622718502
951	0.06224435748
952	0.06222272034
953	0.0621797628
954	0.06216369832
955	0.0621404777
956	0.06209140575
957	0.06205563103
958	0.0620271871
959	0.06201143384
960	0.06197948324
961	0.06195862245
962	0.06192110783
963	0.06187177455
964	0.06183665546
965	0.06180713684
966	0.06176380764
967	0.06174065929
968	0.06170519019
969	0.06168525699
970	0.06165084869
971	0.06163688175
972	0.0616224469
973	0.06159612627
974	0.06156764808
975	0.06153370163
976	0.06149069225
977	0.06145851771
978	0.06144218717
979	0.06139928863
980	0.06136771661
981	0.06135390049
982	0.06132515739
983	0.0612792772
984	0.06124131902
985	0.06122619634
986	0.06120612083
987	0.06118621493
988	0.06115481978
989	0.06113143861
990	0.06111424072
991	0.06108630677
992	0.0610458904
993	0.06100647374
994	0.06096433958
995	0.06093223133
996	0.06089357324
997	0.06085035488
998	0.0608224572
999	0.06079550518
